Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5,AQI
227,23-04-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,75,52.0,86.48275862068965
227,27-04-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,81,80.0,165.86206896551724
227,30-04-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,81,83.0,176.10344827586206
227,04-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,76,45.0,76.0
227,07-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,78,47.0,78.0344827586207
227,11-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,72,42.0,72.0
227,14-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,81,48.0,81.0
227,18-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,72,41.0,72.0
227,21-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,9,71,40.0,71.0
227,25-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",15,11,74,43.0,74.0
227,28-05-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,79,47.0,79.0
227,01-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,61,37.0,61.13793103448276
227,04-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,64,39.0,64.51724137931035
227,08-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,60,36.0,60.0
227,11-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,10,69,40.0,69.0
227,15-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,10,65,38.0,65.0
227,18-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,65,39.0,65.0
227,22-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,68,40.0,68.0
227,26-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,66,38.0,66.0
227,29-06-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,61,36.0,61.0
227,02-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,69,41.0,69.0
227,06-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,72,43.0,72.0
227,09-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,65,39.0,65.0
227,13-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,75,45.0,75.0
227,16-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,8,71,43.0,71.27586206896552
227,20-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,9,68,41.0,68.0
227,23-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,73,44.0,73.0
227,27-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,71,42.0,71.0
227,30-07-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,76,46.0,76.34482758620689
227,03-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,67,38.0,67.0
227,06-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,19,69,40.0,69.0
227,10-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,71,41.0,71.0
227,13-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,74,43.0,74.0
227,17-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,72,42.0,72.0
227,20-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,75,44.0,75.0
227,24-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,71,40.0,71.0
227,27-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,72,41.0,72.0
227,31-08-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,75,45.0,75.0
227,03-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,10,66,39.0,66.0
227,07-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,11,69,41.0,69.0
227,10-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,70,42.0,70.0
227,14-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,11,68,40.0,68.0
227,17-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,66,38.0,66.0
227,21-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,10,68,39.0,68.0
227,24-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,11,70,42.0,70.0
227,28-09-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,10,71,40.0,71.0
227,05-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,70,41.0,70.0
227,08-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,77,45.0,77.0
227,12-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,12,86,49.0,86.0
227,15-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",7,12,84,46.0,84.0
227,19-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,83,47.0,83.0
227,22-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,12,94,55.0,94.0
227,26-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,91,52.0,91.0
227,29-10-15,Odisha,Rourkela,"IDL Police Out-post, Sonaparbat, Rourkela",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,11,83,48.0,83.0
228,01-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,19,36,,36.0
228,05-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,53,,53.0
228,08-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,22,47,,47.0
228,12-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,24,42,,42.0
228,15-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,41,,41.0
228,19-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,43,,43.0
228,22-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,24,42,,42.0
228,26-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",17,22,35,,35.0
228,29-01-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,24,44,,44.0
228,02-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,20,46,,46.0
228,05-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,23,52,,52.0
228,09-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,22,45,,45.0
228,12-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,21,52,,52.0
228,16-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,20,56,,56.0
228,19-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,22,58,,58.0
228,23-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,20,51,,51.0
228,26-02-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,21,54,,54.0
228,02-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,19,51,27.0,51.0
228,04-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,23,55,23.0,55.0
228,09-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,22,61,31.0,61.0
228,11-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,22,57,25.0,57.0
228,16-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,21,47,32.0,52.689655172413794
228,18-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,20,53,26.0,53.0
228,23-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,24,62,29.0,62.0
228,25-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,22,52,34.0,56.06896551724138
228,30-03-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,57,30.0,57.0
228,04-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,21,59,32.0,59.0
228,06-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,19,42,14.0,42.0
228,11-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,21,68,38.0,68.0
228,13-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,18,32,10.0,32.0
228,18-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,63,41.0,67.89655172413794
228,20-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,24,65,37.0,65.0
228,25-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,18,36,15.0,36.0
228,27-04-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,20,57,24.0,57.0
228,04-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,20,39,21.0,39.0
228,06-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,56,43.0,71.27586206896552
228,11-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",6,24,66,36.0,66.0
228,13-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,18,33,16.0,33.0
228,18-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,21,70,46.0,76.34482758620689
228,20-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,20,60,49.0,81.41379310344828
228,25-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,23,67,41.0,67.89655172413794
228,27-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,22,74,39.0,74.0
228,30-05-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,18,38,18.0,38.0
228,01-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,14,21,14.0,23.333333333333336
228,04-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,18,15,17.0,28.333333333333336
228,08-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",3,16,16,11.0,20.0
228,11-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,21,57,32.0,57.0
228,18-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,19,31,21.0,35.0
228,20-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,52,39.0,64.51724137931035
228,22-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,20,36,24.0,40.0
228,25-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",5,22,53,35.0,57.758620689655174
228,29-06-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,19,17,12.0,23.75
228,02-07-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",2,18,28,13.0,28.0
228,06-07-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,24,51,34.0,56.06896551724138
228,09-07-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,20,35,30.0,50.0
228,13-07-15,Odisha,Rayagada,"Regional Office Orissa SPCB, Rayagada",Odisha State Pollution Control Board,"Residential, Rural and other Areas",4,23,47,37.0,61.13793103448276
